lead_time,arrival_date_year,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,booking_changes,days_in_waiting_list,adr,required_car_parking_spaces,total_of_special_requests,total_nights,total_guests,is_family,has_agent,has_company,adr_per_guest,prev_cancel_ratio,hotel,arrival_date_month,arrival_weekday,meal,country,market_segment,distribution_channel,reserved_room_type,deposit_type,customer_type,agent,company,is_canceled
64,2016,51,17,1,1,1,0,0,1,0,5,1,0,67.0,1,0,2,1,0,0,1,67.0,0.0,City Hotel,December,Saturday,BB,PRT,Corporate,Corporate,A,No Deposit,Transient,,40.0,0
11,2016,5,25,1,2,1,0,0,0,0,0,0,0,80.0,0,0,3,1,0,0,0,80.0,0.0,City Hotel,January,Monday,BB,PRT,Direct,Direct,A,No Deposit,Transient,,,0
5,2016,48,20,2,4,2,0,0,0,0,0,0,0,65.83,0,3,6,2,0,1,0,32.915,0.0,Resort Hotel,November,Sunday,BB,GBR,Online TA,TA/TO,E,No Deposit,Transient,240.0,,1
100,2016,20,14,1,1,3,0,0,0,0,0,1,0,219.6,1,2,2,3,0,1,0,73.2,0.0,City Hotel,May,Saturday,HB,ESP,Online TA,TA/TO,D,No Deposit,Transient,9.0,,0
35,2015,41,7,0,2,2,0,0,0,0,0,0,0,66.53,0,1,2,2,0,1,0,33.265,0.0,City Hotel,October,Wednesday,SC,PRT,Online TA,TA/TO,A,No Deposit,Transient,7.0,,0
95,2016,29,13,0,3,2,1,0,0,0,0,0,0,121.5,0,2,3,3,1,1,0,40.5,0.0,City Hotel,July,Wednesday,BB,FRA,Online TA,TA/TO,A,No Deposit,Transient,9.0,,0
0,2017,16,17,1,1,1,0,0,0,0,0,2,0,91.0,0,0,2,1,0,0,0,91.0,0.0,Resort Hotel,April,Monday,BB,GBR,Direct,Direct,A,No Deposit,Transient,,,0
71,2016,11,12,2,3,2,0,0,0,0,0,0,0,45.9,0,0,5,2,0,1,0,22.95,0.0,City Hotel,March,Saturday,SC,SWE,Online TA,TA/TO,A,No Deposit,Transient,11.0,,0
195,2017,15,12,0,4,2,0,0,0,0,0,0,0,130.5,0,1,4,2,0,1,0,65.25,0.0,City Hotel,April,Wednesday,BB,DEU,Online TA,TA/TO,D,No Deposit,Transient,9.0,,0
11,2016,28,4,1,0,2,3,0,0,0,0,0,0,267.0,0,3,1,5,1,0,0,53.4,0.0,City Hotel,July,Monday,BB,USA,Direct,Direct,G,No Deposit,Transient,,,0
0,2016,52,22,0,1,2,0,0,0,0,0,0,0,65.0,1,0,1,2,0,0,0,32.5,0.0,Resort Hotel,December,Thursday,BB,PRT,Direct,Direct,E,No Deposit,Transient,,,0
263,2016,43,21,0,2,2,0,0,0,0,0,0,0,110.0,0,0,2,2,0,1,0,55.0,0.0,City Hotel,October,Friday,BB,PRT,Offline TA/TO,TA/TO,A,Non Refund,Transient,31.0,,1
46,2016,34,14,2,1,2,0,0,0,0,0,0,0,135.9,0,2,3,2,0,1,0,67.95,0.0,City Hotel,August,Sunday,BB,FRA,Online TA,TA/TO,A,No Deposit,Transient,9.0,,0
181,2016,31,25,1,2,2,0,0,0,0,0,0,0,85.5,0,0,3,2,0,0,0,42.75,0.0,City Hotel,July,Monday,BB,GBR,Direct,Direct,B,No Deposit,Transient-Party,,,0
142,2016,35,21,2,3,2,0,0,0,0,0,1,0,95.79,0,1,5,2,0,1,0,47.895,0.0,City Hotel,August,Sunday,BB,IRL,Online TA,TA/TO,B,No Deposit,Transient,9.0,,0
112,2017,21,21,2,2,2,0,0,0,0,0,0,0,137.25,0,1,4,2,0,1,0,68.625,0.0,City Hotel,May,Sunday,BB,BEL,Online TA,TA/TO,A,No Deposit,Transient,9.0,,0
148,2017,23,8,0,3,2,0,0,0,0,0,0,0,180.0,0,0,3,2,0,1,0,90.0,0.0,City Hotel,June,Thursday,BB,IRL,Online TA,TA/TO,E,No Deposit,Transient,9.0,,1
128,2017,21,26,2,2,2,0,0,0,0,0,0,0,52.85,0,1,4,2,0,1,0,26.425,0.0,Resort Hotel,May,Friday,BB,IRL,Offline TA/TO,TA/TO,D,No Deposit,Contract,40.0,,0
1,2016,13,23,0,1,1,0,0,1,0,2,0,0,59.0,1,0,1,1,0,1,0,59.0,0.0,Resort Hotel,March,Wednesday,BB,PRT,Online TA,TA/TO,A,No Deposit,Transient,240.0,,0
6,2017,18,4,0,1,1,0,0,0,0,0,0,0,120.0,0,0,1,1,0,1,0,120.0,0.0,City Hotel,May,Thursday,BB,PRT,Offline TA/TO,TA/TO,A,No Deposit,Transient-Party,77.0,,0
14,2016,50,9,0,1,2,0,0,0,0,0,0,0,65.0,1,1,1,2,0,1,0,32.5,0.0,Resort Hotel,December,Friday,BB,PRT,Online TA,TA/TO,A,No Deposit,Transient,240.0,,0
0,2016,25,12,1,0,2,0,0,0,0,0,0,0,131.0,1,0,1,2,0,0,0,65.5,0.0,Resort Hotel,June,Sunday,BB,DEU,Direct,Direct,A,No Deposit,Transient,,,0
194,2016,44,29,2,1,2,0,0,0,0,0,0,0,96.3,0,2,3,2,0,1,0,48.15,0.0,City Hotel,October,Saturday,BB,FRA,Online TA,TA/TO,A,No Deposit,Transient,9.0,,1
251,2017,19,8,4,10,2,0,0,1,0,2,0,0,52.85,0,2,14,2,0,1,0,26.425,0.0,Resort Hotel,May,Monday,BB,GBR,Offline TA/TO,TA/TO,D,No Deposit,Contract,243.0,,0
8,2016,13,25,1,2,2,0,0,0,0,0,0,0,82.67,0,1,3,2,0,1,0,41.335,0.0,Resort Hotel,March,Friday,BB,PRT,Online TA,TA/TO,D,No Deposit,Transient,240.0,,0
63,2017,13,29,0,2,2,0,0,0,0,0,0,0,75.0,0,0,2,2,0,1,0,37.5,0.0,City Hotel,March,Wednesday,BB,FRA,Offline TA/TO,TA/TO,A,No Deposit,Transient,28.0,,0
17,2017,5,3,1,2,2,0,0,0,0,0,0,0,94.4,0,1,3,2,0,1,0,47.2,0.0,City Hotel,February,Friday,BB,FRA,Online TA,TA/TO,D,No Deposit,Transient,8.0,,0
69,2017,30,26,2,4,2,0,0,0,0,0,0,0,95.37,0,1,6,2,0,1,0,47.685,0.0,City Hotel,July,Wednesday,BB,ITA,Offline TA/TO,TA/TO,A,No Deposit,Transient,476.0,,0
0,2016,13,21,1,0,2,1,0,0,0,0,0,0,125.0,0,0,1,3,1,0,0,41.666666666666664,0.0,City Hotel,March,Monday,BB,PRT,Direct,Direct,D,No Deposit,Transient,,,0
141,2017,15,13,0,3,2,0,0,0,0,0,0,0,80.1,0,0,3,2,0,1,0,40.05,0.0,City Hotel,April,Thursday,SC,PRT,Offline TA/TO,TA/TO,A,No Deposit,Transient,28.0,,1
56,2017,11,16,1,3,1,0,0,0,0,0,1,0,74.8,0,3,4,1,0,1,0,74.8,0.0,City Hotel,March,Thursday,SC,GBR,Online TA,TA/TO,A,No Deposit,Transient,9.0,,0
20,2016,11,11,1,2,2,0,0,0,0,0,0,0,97.0,0,1,3,2,0,1,0,48.5,0.0,City Hotel,March,Friday,SC,ESP,Online TA,TA/TO,A,No Deposit,Transient,9.0,,0
43,2017,28,12,1,4,3,0,0,0,0,0,3,0,224.0,0,1,5,3,0,1,0,74.66666666666667,0.0,Resort Hotel,July,Wednesday,BB,IRL,Online TA,TA/TO,A,No Deposit,Transient,240.0,,0
195,2017,29,20,2,6,2,0,0,0,0,0,2,0,126.14,0,0,8,2,0,1,0,63.07,0.0,City Hotel,July,Thursday,BB,AUT,Online TA,TA/TO,A,No Deposit,Transient,9.0,,1
33,2017,9,26,2,1,2,0,0,0,0,0,0,0,48.0,0,0,3,2,0,1,0,24.0,0.0,Resort Hotel,February,Sunday,BB,PRT,Online TA,TA/TO,A,No Deposit,Transient,240.0,,1
4,2016,1,2,2,1,1,0,0,0,0,0,1,0,87.0,0,0,3,1,0,1,0,87.0,0.0,City Hotel,January,Saturday,HB,ITA,Offline TA/TO,TA/TO,A,No Deposit,Transient-Party,26.0,,0
0,2015,37,7,1,0,2,0,0,0,0,0,0,0,133.0,0,0,1,2,0,1,0,66.5,0.0,City Hotel,September,Monday,BB,PRT,Online TA,TA/TO,A,No Deposit,Transient,9.0,,0
5,2016,28,8,1,2,2,0,0,0,0,0,0,0,160.0,1,0,3,2,0,1,0,80.0,0.0,City Hotel,July,Friday,BB,CN,Online TA,TA/TO,A,No Deposit,Transient,9.0,,0
29,2017,14,3,1,1,2,0,0,0,0,0,0,0,114.0,1,1,2,2,0,1,0,57.0,0.0,Resort Hotel,April,Monday,HB,BRA,Online TA,TA/TO,A,No Deposit,Transient,240.0,,0
150,2016,12,19,2,5,2,0,0,0,0,0,0,0,41.43,0,2,7,2,0,1,0,20.715,0.0,City Hotel,March,Saturday,BB,AUT,Offline TA/TO,TA/TO,A,No Deposit,Transient,27.0,,0
337,2016,24,9,0,1,1,0,0,0,0,0,0,0,59.0,0,0,1,1,0,1,0,59.0,0.0,City Hotel,June,Thursday,BB,PRT,Groups,TA/TO,A,Non Refund,Transient,1.0,,1
77,2016,39,18,2,1,2,0,0,0,0,0,0,0,86.0,1,2,3,2,0,1,0,43.0,0.0,Resort Hotel,September,Sunday,BB,NLD,Online TA,TA/TO,A,No Deposit,Transient,240.0,,0
54,2015,28,7,2,8,2,0,0,0,0,0,0,0,62.37,0,0,10,2,0,1,0,31.185,0.0,City Hotel,July,Tuesday,BB,PRT,Online TA,TA/TO,A,No Deposit,Transient,7.0,,0
1,2016,5,29,0,1,1,0,0,0,0,0,1,0,90.0,0,0,1,1,0,0,0,90.0,0.0,City Hotel,January,Friday,BB,DEU,Online TA,Direct,A,No Deposit,Transient,,,1
56,2017,19,11,0,1,2,0,0,0,0,0,0,0,89.1,0,0,1,2,0,1,0,44.55,0.0,City Hotel,May,Thursday,BB,GBR,Offline TA/TO,TA/TO,A,No Deposit,Transient,85.0,,0
98,2016,44,24,1,5,2,0,0,0,0,0,2,0,89.5,0,2,6,2,0,1,0,44.75,0.0,City Hotel,October,Monday,HB,FRA,Online TA,TA/TO,F,No Deposit,Transient,9.0,,0
24,2015,30,23,2,5,2,0,0,0,0,0,0,0,179.0,0,1,7,2,0,1,0,89.5,0.0,Resort Hotel,July,Thursday,BB,SWE,Online TA,TA/TO,F,No Deposit,Transient,242.0,,0
233,2016,36,3,1,1,2,0,0,0,0,0,0,0,96.0,0,1,2,2,0,1,0,48.0,0.0,City Hotel,September,Saturday,HB,ITA,Groups,TA/TO,A,No Deposit,Transient-Party,1.0,,0
170,2017,28,9,2,2,3,0,0,0,0,0,0,0,152.1,0,0,4,3,0,1,0,50.7,0.0,City Hotel,July,Sunday,BB,AUT,Online TA,TA/TO,D,No Deposit,Transient,9.0,,0
0,2017,16,18,0,1,2,0,0,1,0,0,0,0,91.0,1,1,1,2,0,0,0,45.5,0.0,Resort Hotel,April,Tuesday,BB,BRA,Direct,TA/TO,A,No Deposit,Transient,,,0
2,2016,39,23,0,2,2,0,0,0,0,0,0,0,65.0,0,0,2,2,0,1,0,32.5,0.0,City Hotel,September,Friday,BB,PRT,Groups,TA/TO,A,No Deposit,Transient-Party,1.0,,1
95,2016,17,23,4,10,2,0,0,0,0,0,0,0,47.0,0,0,14,2,0,1,0,23.5,0.0,Resort Hotel,April,Saturday,BB,PRT,Groups,TA/TO,A,No Deposit,Transient-Party,95.0,,1
94,2016,19,2,1,3,2,0,0,0,0,0,1,0,80.75,0,0,4,2,0,1,0,40.375,0.0,City Hotel,May,Monday,BB,BEL,Offline TA/TO,TA/TO,A,No Deposit,Transient,138.0,,0
112,2015,32,3,1,4,2,0,0,0,0,0,0,0,196.0,0,0,5,2,0,1,0,98.0,0.0,Resort Hotel,August,Monday,HB,PRT,Online TA,TA/TO,E,No Deposit,Transient,240.0,,0
203,2017,21,25,0,3,2,0,0,0,0,0,2,0,48.0,0,0,3,2,0,0,1,24.0,0.0,Resort Hotel,May,Thursday,BB,GBR,Groups,TA/TO,A,No Deposit,Transient-Party,,223.0,0
66,2016,31,27,1,4,3,0,0,0,0,0,0,0,141.3,0,0,5,3,0,1,0,47.1,0.0,City Hotel,July,Wednesday,BB,FRA,Online TA,TA/TO,D,No Deposit,Transient,9.0,,0
96,2017,6,11,2,2,2,0,0,0,0,0,0,0,102.6,0,3,4,2,0,1,0,51.3,0.0,City Hotel,February,Saturday,BB,GBR,Online TA,TA/TO,D,No Deposit,Transient,9.0,,0
129,2017,1,5,0,1,3,0,0,0,0,0,0,0,135.0,1,3,1,3,0,1,0,45.0,0.0,City Hotel,January,Thursday,BB,ARG,Online TA,TA/TO,D,No Deposit,Transient,9.0,,0
15,2016,28,8,1,2,1,0,0,0,0,0,0,0,145.0,0,1,3,1,0,1,0,145.0,0.0,City Hotel,July,Friday,BB,FRA,Online TA,TA/TO,A,No Deposit,Transient,9.0,,1
106,2016,30,18,1,4,3,0,0,0,0,0,0,0,141.3,0,1,5,3,0,1,0,47.1,0.0,City Hotel,July,Monday,BB,BEL,Online TA,TA/TO,D,No Deposit,Transient,9.0,,0
225,2017,18,5,2,5,1,0,0,0,0,0,0,0,81.0,0,1,7,1,0,1,0,81.0,0.0,Resort Hotel,May,Friday,BB,GBR,Online TA,TA/TO,E,No Deposit,Transient,240.0,,1
189,2017,28,15,2,5,2,0,0,0,0,0,0,0,107.1,0,0,7,2,0,1,0,53.55,0.0,City Hotel,July,Saturday,BB,BEL,Online TA,TA/TO,A,No Deposit,Transient,9.0,,0
192,2016,43,21,0,2,2,2,0,0,0,0,2,0,123.0,0,0,2,4,1,1,0,30.75,0.0,City Hotel,October,Friday,BB,SRB,Groups,TA/TO,F,No Deposit,Transient-Party,29.0,,0
39,2016,40,25,1,0,1,0,0,0,0,0,1,0,129.7,0,0,1,1,0,1,0,129.7,0.0,City Hotel,September,Sunday,BB,DEU,Online TA,TA/TO,A,No Deposit,Transient,10.0,,0
27,2017,12,19,2,3,2,0,0,0,0,0,0,0,76.23,0,0,5,2,0,1,0,38.115,0.0,City Hotel,March,Sunday,BB,PRT,Online TA,TA/TO,D,No Deposit,Transient,7.0,,0
26,2016,36,31,0,2,2,0,0,0,0,0,0,0,110.0,0,1,2,2,0,1,0,55.0,0.0,City Hotel,August,Wednesday,SC,CHE,Online TA,TA/TO,A,No Deposit,Transient,9.0,,0
36,2017,25,19,1,2,2,0,0,0,0,0,0,0,160.0,0,1,3,2,0,1,0,80.0,0.0,City Hotel,June,Monday,BB,GBR,Online TA,TA/TO,A,No Deposit,Transient,9.0,,0
330,2017,23,8,2,5,2,0,0,0,0,0,0,0,84.7,0,1,7,2,0,1,0,42.35,0.0,Resort Hotel,June,Thursday,HB,GBR,Offline TA/TO,TA/TO,A,No Deposit,Contract,243.0,,0
276,2017,7,17,0,1,2,2,0,0,0,0,0,0,153.9,0,0,1,4,1,1,0,38.475,0.0,City Hotel,February,Friday,BB,FRA,Online TA,TA/TO,F,No Deposit,Transient,9.0,,1
19,2015,52,22,2,5,2,0,0,0,0,0,0,0,64.14,0,0,7,2,0,1,0,32.07,0.0,Resort Hotel,December,Tuesday,HB,IRL,Offline TA/TO,TA/TO,A,No Deposit,Transient-Party,314.0,,0
234,2016,51,12,1,4,2,0,0,0,0,0,2,0,76.84,0,1,5,2,0,1,0,38.42,0.0,City Hotel,December,Monday,BB,DEU,Online TA,TA/TO,A,No Deposit,Transient,9.0,,0
18,2017,8,25,1,1,2,2,0,0,0,0,1,0,203.0,0,0,2,4,1,1,0,50.75,0.0,City Hotel,February,Saturday,BB,ESP,Online TA,TA/TO,F,No Deposit,Transient,9.0,,1
101,2016,16,14,1,3,2,0,0,0,0,0,0,0,77.78,0,1,4,2,0,1,0,38.89,0.0,City Hotel,April,Thursday,BB,CHE,Online TA,TA/TO,B,No Deposit,Transient-Party,9.0,,0
86,2016,49,2,1,2,2,0,0,0,0,0,0,0,79.2,0,1,3,2,0,1,0,39.6,0.0,City Hotel,December,Friday,SC,BEL,Online TA,TA/TO,A,No Deposit,Transient,9.0,,1
6,2017,4,23,1,3,2,0,0,0,0,0,0,0,91.8,0,1,4,2,0,1,0,45.9,0.0,City Hotel,January,Monday,BB,FRA,Online TA,TA/TO,A,No Deposit,Transient,9.0,,0
0,2017,10,5,2,1,2,0,0,0,0,0,0,0,70.0,0,0,3,2,0,0,0,35.0,0.0,Resort Hotel,March,Sunday,BB,PRT,Direct,Direct,D,No Deposit,Transient,,,0
33,2017,21,26,1,2,2,1,0,0,0,0,0,0,174.8,0,1,3,3,1,1,0,58.26666666666667,0.0,City Hotel,May,Friday,BB,DEU,Online TA,TA/TO,D,No Deposit,Transient,7.0,,0
107,2017,19,11,1,3,2,0,0,0,0,0,0,0,144.0,0,0,4,2,0,1,0,72.0,0.0,City Hotel,May,Thursday,BB,DEU,Online TA,TA/TO,D,No Deposit,Transient,9.0,,0
137,2016,52,24,2,3,2,0,0,0,0,0,0,0,117.3,0,2,5,2,0,1,0,58.65,0.0,City Hotel,December,Saturday,HB,FRA,Online TA,TA/TO,A,No Deposit,Transient,9.0,,0
305,2015,38,13,4,7,2,0,0,0,0,0,0,0,53.1,0,3,11,2,0,1,0,26.55,0.0,Resort Hotel,September,Sunday,BB,IRL,Offline TA/TO,TA/TO,A,No Deposit,Contract,142.0,,0
110,2017,26,26,2,5,2,0,0,0,0,0,0,0,128.57,0,1,7,2,0,1,0,64.285,0.0,Resort Hotel,June,Monday,BB,GBR,Online TA,TA/TO,A,No Deposit,Transient,240.0,,0
0,2015,29,16,2,3,2,0,0,0,0,0,0,0,126.28,0,0,5,2,0,1,0,63.14,0.0,Resort Hotel,July,Thursday,BB,ISR,Online TA,TA/TO,F,No Deposit,Transient,241.0,,0
106,2017,17,26,1,4,1,0,0,0,0,0,1,0,100.8,0,0,5,1,0,1,0,100.8,0.0,City Hotel,April,Wednesday,BB,NOR,Direct,Direct,A,No Deposit,Transient,14.0,,0
11,2015,35,28,0,1,2,0,0,0,0,0,0,0,90.0,0,2,1,2,0,1,0,45.0,0.0,City Hotel,August,Friday,BB,PRT,Online TA,TA/TO,A,No Deposit,Contract,9.0,,1
125,2016,43,17,1,0,1,0,0,0,0,0,0,0,132.3,0,2,1,1,0,1,0,132.3,0.0,City Hotel,October,Monday,BB,DEU,Online TA,TA/TO,D,No Deposit,Transient,9.0,,0
85,2017,32,10,2,5,2,0,0,0,0,0,1,0,218.6,0,0,7,2,0,1,0,109.3,0.0,Resort Hotel,August,Thursday,HB,ESP,Online TA,TA/TO,A,No Deposit,Transient,314.0,,0
29,2016,13,23,0,3,2,0,0,0,0,0,1,0,64.8,0,0,3,2,0,1,0,32.4,0.0,City Hotel,March,Wednesday,SC,IRL,Offline TA/TO,TA/TO,A,No Deposit,Transient,138.0,,0
198,2016,21,20,0,1,2,0,0,0,0,0,0,98,65.0,0,0,1,2,0,1,0,32.5,0.0,City Hotel,May,Friday,BB,PRT,Groups,TA/TO,A,No Deposit,Transient-Party,1.0,,0
65,2016,48,26,2,1,2,0,0,0,0,0,0,0,79.2,0,1,3,2,0,1,0,39.6,0.0,City Hotel,November,Saturday,SC,ITA,Online TA,TA/TO,A,No Deposit,Transient,9.0,,0
87,2015,37,11,0,1,2,0,0,0,0,0,0,0,100.0,0,0,1,2,0,0,1,50.0,0.0,City Hotel,September,Friday,BB,FRA,Corporate,Corporate,A,No Deposit,Transient-Party,,68.0,1
44,2017,25,22,2,8,2,0,0,0,0,0,0,0,108.97,0,0,10,2,0,1,0,54.485,0.0,Resort Hotel,June,Thursday,BB,GBR,Offline TA/TO,TA/TO,E,No Deposit,Transient,531.0,,0
20,2017,7,14,0,3,2,0,0,0,0,0,0,0,75.0,0,0,3,2,0,1,0,37.5,0.0,City Hotel,February,Tuesday,BB,FRA,Offline TA/TO,TA/TO,A,No Deposit,Transient,28.0,,0
20,2016,8,18,0,3,2,0,0,0,0,0,0,0,54.0,1,1,3,2,0,1,0,27.0,0.0,Resort Hotel,February,Thursday,BB,ESP,Online TA,TA/TO,A,No Deposit,Transient,240.0,,0
38,2017,7,18,0,1,2,2,0,0,0,0,0,0,88.0,0,0,1,4,1,1,0,22.0,0.0,Resort Hotel,February,Saturday,BB,PRT,Online TA,TA/TO,G,No Deposit,Transient,240.0,,1
6,2015,44,30,1,2,2,0,0,0,0,0,0,0,87.27,0,1,3,2,0,1,0,43.635,0.0,City Hotel,October,Friday,BB,PRT,Online TA,TA/TO,A,No Deposit,Transient,7.0,,0
11,2016,28,5,2,6,1,0,0,0,0,0,0,0,145.0,0,0,8,1,0,1,0,145.0,0.0,City Hotel,July,Tuesday,BB,USA,Online TA,TA/TO,A,No Deposit,Transient,9.0,,1
14,2016,3,15,0,1,2,0,0,0,0,0,0,0,71.6,0,1,1,2,0,1,0,35.8,0.0,City Hotel,January,Friday,BB,PRT,Online TA,TA/TO,A,No Deposit,Transient,9.0,,0
7,2017,9,2,1,3,2,0,0,1,0,0,2,0,44.0,1,0,4,2,0,0,1,22.0,0.0,Resort Hotel,March,Thursday,BB,BEL,Groups,Corporate,A,No Deposit,Transient-Party,,223.0,0
4,2015,48,23,1,1,1,0,0,0,0,0,0,0,35.0,0,0,2,1,0,0,1,35.0,0.0,Resort Hotel,November,Monday,BB,PRT,Corporate,Corporate,A,No Deposit,Transient,,118.0,0
170,2015,37,10,1,3,2,0,0,0,0,0,0,0,70.98,0,0,4,2,0,1,0,35.49,0.0,Resort Hotel,September,Thursday,BB,GBR,Offline TA/TO,TA/TO,D,No Deposit,Contract,26.0,,0
189,2016,34,20,2,5,2,0,0,0,0,0,2,0,109.77,0,2,7,2,0,1,0,54.885,0.0,City Hotel,August,Saturday,BB,ITA,Online TA,TA/TO,D,No Deposit,Transient,9.0,,0
125,2016,22,22,2,4,2,0,0,0,0,0,0,0,43.66,0,1,6,2,0,1,0,21.83,0.0,Resort Hotel,May,Sunday,BB,NLD,Online TA,TA/TO,A,No Deposit,Transient,241.0,,0
5,2016,15,5,0,2,1,0,0,0,1,4,0,0,39.0,0,0,2,1,0,0,1,39.0,0.2,Resort Hotel,April,Tuesday,BB,PRT,Corporate,Corporate,A,No Deposit,Transient,,94.0,0
199,2016,40,1,1,1,2,0,0,0,0,0,0,0,98.1,0,1,2,2,0,1,0,49.05,0.0,City Hotel,October,Saturday,SC,DEU,Online TA,TA/TO,A,No Deposit,Transient,9.0,,0
66,2016,50,5,1,4,2,0,0,0,0,0,0,0,68.07,0,1,5,2,0,1,0,34.035,0.0,City Hotel,December,Monday,BB,BRA,Online TA,TA/TO,A,No Deposit,Transient,7.0,,0
192,2015,40,3,2,2,1,0,0,0,0,0,0,0,38.07,0,0,4,1,0,1,0,38.07,0.0,Resort Hotel,October,Saturday,BB,GBR,Online TA,TA/TO,A,No Deposit,Transient-Party,240.0,,0
8,2016,30,19,0,2,1,0,0,0,0,0,0,0,126.0,0,1,2,1,0,1,0,126.0,0.0,City Hotel,July,Tuesday,BB,SWE,Online TA,TA/TO,A,No Deposit,Transient,8.0,,0
85,2015,38,15,2,5,2,0,0,0,0,0,0,0,78.87,0,1,7,2,0,1,0,39.435,0.0,Resort Hotel,September,Tuesday,BB,GBR,Online TA,TA/TO,E,No Deposit,Transient,241.0,,0
148,2016,14,27,2,1,2,0,0,0,0,0,0,0,90.0,0,1,3,2,0,1,0,45.0,0.0,Resort Hotel,March,Sunday,HB,PRT,Online TA,TA/TO,E,No Deposit,Transient,242.0,,1
0,2016,17,18,1,0,1,0,0,1,0,2,0,0,42.0,0,0,1,1,0,0,1,42.0,0.0,Resort Hotel,April,Monday,BB,PRT,Corporate,Direct,A,No Deposit,Transient,,195.0,0
209,2016,26,22,4,10,2,0,0,0,0,0,0,0,72.97,0,0,14,2,0,1,0,36.485,0.0,Resort Hotel,June,Wednesday,BB,IRL,Offline TA/TO,TA/TO,D,No Deposit,Transient,171.0,,0
215,2016,48,21,1,1,1,0,0,0,0,0,1,0,75.0,0,0,2,1,0,0,1,75.0,0.0,City Hotel,November,Monday,BB,FRA,Groups,Corporate,A,No Deposit,Transient,,233.0,0
128,2016,20,14,2,5,2,0,0,0,0,0,0,0,46.18,0,1,7,2,0,1,0,23.09,0.0,Resort Hotel,May,Saturday,BB,PRT,Offline TA/TO,TA/TO,D,No Deposit,Transient-Party,147.0,,1
95,2017,31,4,2,5,2,0,0,0,0,0,0,0,230.0,0,1,7,2,0,1,0,115.0,0.0,Resort Hotel,August,Friday,BB,ITA,Online TA,TA/TO,A,No Deposit,Transient,240.0,,1
132,2016,24,7,0,4,2,0,0,0,0,0,0,0,86.5,0,1,4,2,0,1,0,43.25,0.0,Resort Hotel,June,Tuesday,BB,SWE,Online TA,TA/TO,A,No Deposit,Transient,240.0,,0
119,2016,33,13,2,2,2,0,0,0,0,0,1,0,88.73,0,1,4,2,0,1,0,44.365,0.0,City Hotel,August,Saturday,BB,GBR,Online TA,TA/TO,A,No Deposit,Transient,9.0,,0
83,2015,32,7,2,2,2,0,0,0,0,0,0,0,119.2,1,2,4,2,0,1,0,59.6,0.0,Resort Hotel,August,Friday,BB,ESP,Offline TA/TO,TA/TO,A,No Deposit,Transient-Party,175.0,,0
40,2016,13,23,0,4,2,0,0,0,0,0,1,0,70.75,0,0,4,2,0,1,0,35.375,0.0,Resort Hotel,March,Wednesday,BB,ESP,Online TA,TA/TO,D,No Deposit,Transient,240.0,,0
21,2016,47,14,1,1,2,0,0,0,0,0,0,0,83.71,0,1,2,2,0,1,0,41.855,0.0,Resort Hotel,November,Monday,HB,ESP,Online TA,TA/TO,E,No Deposit,Transient,242.0,,0
1,2016,25,17,1,2,1,0,0,0,0,0,0,0,70.0,0,0,3,1,0,1,0,70.0,0.0,City Hotel,June,Friday,BB,QAT,Offline TA/TO,TA/TO,A,No Deposit,Transient-Party,6.0,,0
3,2017,10,11,0,1,2,2,0,0,0,0,0,0,208.0,0,0,1,4,1,1,0,52.0,0.0,City Hotel,March,Saturday,BB,PRT,Online TA,TA/TO,F,No Deposit,Transient,9.0,,0
68,2016,21,21,2,2,1,0,0,0,0,0,0,0,40.96,0,1,4,1,0,1,0,40.96,0.0,Resort Hotel,May,Saturday,BB,BRA,Online TA,TA/TO,A,No Deposit,Transient,241.0,,0
12,2017,34,24,0,2,2,0,0,0,0,0,0,0,148.5,1,0,2,2,0,1,0,74.25,0.0,City Hotel,August,Thursday,BB,FRA,Direct,Direct,A,No Deposit,Transient,14.0,,0
17,2015,44,30,0,1,1,0,0,0,0,0,0,0,95.0,0,0,1,1,0,1,0,95.0,0.0,City Hotel,October,Friday,BB,PRT,Offline TA/TO,TA/TO,A,No Deposit,Transient-Party,111.0,,0
212,2015,39,24,2,3,2,2,0,0,1,0,0,0,139.0,0,0,5,4,1,1,0,34.75,1.0,Resort Hotel,September,Thursday,BB,PRT,Online TA,TA/TO,G,No Deposit,Transient,240.0,,1
99,2017,21,23,0,4,2,0,0,0,0,0,0,0,137.25,0,0,4,2,0,1,0,68.625,0.0,City Hotel,May,Tuesday,BB,ISR,Online TA,TA/TO,A,No Deposit,Transient,9.0,,1
0,2015,53,31,0,1,2,0,0,0,0,0,0,0,284.0,0,0,1,2,0,0,0,142.0,0.0,Resort Hotel,December,Thursday,BB,BEL,Direct,Direct,F,No Deposit,Transient,,,0
4,2016,12,15,0,2,1,0,0,1,0,2,0,0,40.0,1,0,2,1,0,0,0,40.0,0.0,Resort Hotel,March,Tuesday,BB,PRT,Direct,Corporate,A,No Deposit,Transient,,,0
162,2015,38,17,0,3,2,0,0,0,0,0,0,0,70.0,0,1,3,2,0,1,0,35.0,0.0,City Hotel,September,Thursday,BB,FRA,Offline TA/TO,TA/TO,A,No Deposit,Transient-Party,3.0,,0
